Unique.ID,Grantor,Grantee,Program,Year,Date,EndDate,Amount,AmendmentNumber,Funding.Agency,Funding.Source,Category,Location,Issued,Funding.Type,Years,Average.By.Year,City.Year,Population,Amount.Per.Capita,Amount.Per.PEH,Population.PEH,ExpenditureType
,City of Imperial Beach,,,2022.0,,,0,,,,,,,,,,City of Imperial Beach|2022,,$0.00 ,$0.00 ,0.0,Other/Unknown
HHI-21-03,SDHC,Father Joes Village,transitional housing programs,2020.0,7/1/2020,6/30/2021,"$1,989,585.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$1.40 ,$407.12 ,4887.0,Crisis Management
HHI-21-03,SDHC,Father Joes Village,transitional housing programs,2022.0,7/1/2022,6/30/2022,"$2,191,144.00 ",1,,,Shelter,City of San Diego,Local,,,,City of San Diego|2022,1382000.0,$1.59 ,$456.39 ,4801.0,Crisis Management
HHI-20-23,SDHC,San Diego Youth Services,case management services,2020.0,2/1/2020,6/30/2023,"$39,864.97 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.03 ,$8.16 ,4887.0,Crisis Management
HHI-20-21,SDHC,Father Joes Village,housing assistance,2020.0,7/1/2020,6/30/2021,"$8,116,812.45 ",1,,,Shelter,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$5.71 ,"$1,660.90 ",4887.0,Crisis Management
HHI-20-21,SDHC,Father Joes Village,housing assistance,2021.0,7/1/2021,6/30/2022,"$9,141,999.00 ",1,,,Shelter,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$6.62 ,"$3,646.59 ",2507.0,Crisis Management
HHI-20-20,SDHC,Alpha Project for the Homeless,housing assistance,2020.0,7/1/2020,6/30/2021,"$6,403,674.32 ",1,,,Shelter,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$4.50 ,"$1,310.35 ",4887.0,Crisis Management
HHI-20-20,SDHC,Alpha Project for the Homeless,housing assistance,2021.0,7/1/2021,6/30/2022,"$6,574,598.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$4.76 ,"$2,622.50 ",2507.0,Crisis Management
HHI-20-20,SDHC,Alpha Project for the Homeless,housing assistance,2022.0,7/1/2022,6/30/2023,"$6,571,548.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2022,1382000.0,$4.76 ,"$1,368.79 ",4801.0,Crisis Management
HHI-20-07,SDHC,Mental Health Systems Inc.,transitional housing programs,2019.0,7/1/2019,6/30/2020,"$419,750.00 ",,,,Transitional Housing,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$0.30 ,$82.60 ,5082.0,Crisis Management
HHI-20-07,SDHC,Mental Health Systems Inc.,transitional housing programs,2020.0,7/1/2020,6/30/2021,"$419,750.00 ",,,,Transitional Housing,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.30 ,$85.89 ,4887.0,Crisis Management
HHI-20-07,SDHC,Mental Health Systems Inc.,transitional housing programs,2021.0,7/1/2021,6/30/2022,"$419,750.00 ",,,,Transitional Housing,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$0.30 ,$167.43 ,2507.0,Crisis Management
HHI-20-11,SDHC,Alpha Project for the Homeless,housing assistance,2019.0,10/16/2019,6/30/2020,"$2,247,713.38 ",1,,,Shelter,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$1.58 ,$442.29 ,5082.0,Crisis Management
HHI-20-11,SDHC,Alpha Project for the Homeless,housing assistance,2020.0,7/1/2020,6/30/2021,"$2,811,328.25 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$1.98 ,$575.27 ,4887.0,Crisis Management
HHI-20-11,SDHC,Alpha Project for the Homeless,housing assistance,2021.0,7/1/2021,6/30/2022,"$2,959,661.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$2.14 ,"$1,180.56 ",2507.0,Crisis Management
HHI-18-22,SDHC,Family Health Centers of San Diego Inc.,housing navigation services,2019.0,2/1/2019,1/31/2020,"$1,850,000.00 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$1.30 ,$364.03 ,5082.0,Crisis Management
HHI-19-13A,SDHC,Salvation Army of San Diego,housing assistance,2019.0,7/1/2019,6/30/2020,"$232,309.00 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$0.16 ,$45.71 ,5082.0,Prevention
HHI-19-13A,SDHC,Salvation Army of San Diego,housing assistance,2020.0,7/1/2020,6/30/2021,"$232,309.00 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.16 ,$47.54 ,4887.0,Prevention
HHI-19-13A,SDHC,Salvation Army of San Diego,housing assistance,2021.0,7/1/2021,6/30/2022,"$232,309.00 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$0.17 ,$92.66 ,2507.0,Prevention
HHI-19-13B,SDHC,YMCA,transitional housing programs,2019.0,7/1/2019,6/30/2020,"$50,000.00 ",,,,Transitional Housing,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$0.04 ,$9.84 ,5082.0,Crisis Management
HHI-19-13B,SDHC,YMCA,transitional housing programs,2020.0,7/1/2020,6/30/2021,"$50,000.00 ",,,,Transitional Housing,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.04 ,$10.23 ,4887.0,Crisis Management
HHI-19-13B,SDHC,YMCA,transitional housing programs,2021.0,7/1/2021,6/30/2022,"$50,000.00 ",,,,Transitional Housing,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$0.04 ,$19.94 ,2507.0,Crisis Management
HHI-19-06,SDHC,Alpha Project for the Homeless,transitional housing programs,2019.0,1/1/2019,6/30/2019,"$468,245.14 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$0.33 ,$92.14 ,5082.0,Crisis Management
HHI-19-06,SDHC,Alpha Project for the Homeless,transitional housing programs,2019.0,7/1/2019,6/30/2020,"$936,488.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$0.66 ,$184.28 ,5082.0,Crisis Management
HHI-19-06,SDHC,Alpha Project for the Homeless,transitional housing programs,2020.0,7/1/2020,6/30/2021,"$1,123,488.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.79 ,$229.89 ,4887.0,Crisis Management
HHI-18-18,SDHC,Mental Health Systems Inc.,storage services,2018.0,5/14/2018,6/30/2019,"$1,426,729.26 ",2,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2018,1416956.0,$1.01 ,$379.85 ,3756.0,Crisis Management
HHI-18-18,SDHC,Mental Health Systems Inc.,storage services,2019.0,7/1/2019,6/30/2020,"$1,190,828.40 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$0.84 ,$234.32 ,5082.0,Crisis Management
HHI-18-18,SDHC,Mental Health Systems Inc.,storage services,2020.0,7/1/2020,6/30/2021,"$1,249,942.00 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.88 ,$255.77 ,4887.0,Crisis Management
HHI-18-29,SDHC,Think Dignity,storage services,2018.0,7/1/2018,6/30/2019,"$113,750.00 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2018,1416956.0,$0.08 ,$30.28 ,3756.0,Crisis Management
HHI-18-29,SDHC,Think Dignity,storage services,2019.0,7/1/2019,6/30/2020,"$163,124.00 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$0.11 ,$32.10 ,5082.0,Crisis Management
HHI-18-29,SDHC,Think Dignity,storage services,2020.0,7/1/2020,6/30/2021,"$163,124.37 ",1,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.11 ,$33.38 ,4887.0,Crisis Management
HHI-18-29,SDHC,Think Dignity,storage services,2021.0,7/1/2021,6/30/2022,"$182,596.00 ",,,,Supportive Services,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$0.13 ,$72.83 ,2507.0,Crisis Management
HHI-21-35,SDHC,Father Joes Village,housing assistance,2021.0,2/6/2021,6/30/2021,"$314,920.63 ",2,,,Shelter,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$0.23 ,$125.62 ,2507.0,Crisis Management
HHI-21-35,SDHC,Father Joes Village,housing assistance,2021.0,7/1/2021,6/30/2022,"$755,810.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$0.55 ,$301.48 ,2507.0,Crisis Management
HHI-21-35,SDHC,Father Joes Village,housing assistance,2022.0,7/1/2022,6/30/2023,"$572,900.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2022,1382000.0,$0.41 ,$119.33 ,4801.0,Crisis Management
HHI-17-10,SDHC,Downtown San Diego Partnership,case management services,2017.0,6/1/2017,6/30/2018,"$394,000.00 ",1,,,Diversion Services,City of San Diego,Local,,,,City of San Diego|2017,1400583.0,$0.28 ,$70.12 ,5619.0,Diversion
HHI-17-10,SDHC,Downtown San Diego Partnership,case management services,2018.0,7/1/2018,6/30/2019,"$844,000.00 ",2,,,Diversion Services,City of San Diego,Local,,,,City of San Diego|2018,1416956.0,$0.60 ,$224.71 ,3756.0,Diversion
HHI-17-10,SDHC,Downtown San Diego Partnership,case management services,2020.0,7/1/2020,6/30/2021,"$894,000.00 ",,,,Diversion Services,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.63 ,$182.93 ,4887.0,Diversion
HHI-17-10,SDHC,Downtown San Diego Partnership,case management services,2021.0,7/1/2021,6/30/2022,"$894,000.00 ",,,,Diversion Services,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$0.65 ,$356.60 ,2507.0,Diversion
HHI-17-06,SDHC,PATH,transitional housing programs,2017.0,7/1/2017,6/30/2018,"$717,118.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2017,1400583.0,$0.51 ,$127.62 ,5619.0,Crisis Management
HHI-17-06,SDHC,PATH,transitional housing programs,2018.0,7/1/2018,6/30/2019,"$689,118.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2018,1416956.0,$0.49 ,$183.47 ,3756.0,Crisis Management
HHI-17-06,SDHC,PATH,transitional housing programs,2019.0,7/1/2019,6/30/2020,"$689,118.00 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$0.48 ,$135.60 ,5082.0,Crisis Management
HHI-17-06,SDHC,PATH,transitional housing programs,2020.0,7/1/2020,6/30/2021,"$689,118.01 ",,,,Shelter,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.48 ,$141.01 ,4887.0,Crisis Management
HHI-17-06,SDHC,PATH,transitional housing programs,2021.0,7/1/2021,6/30/2022,"$689,118.00 ",1,,,Shelter,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$0.50 ,$274.88 ,2507.0,Crisis Management
HHI-17-03,SDHC,PATH,rapid rehousing program,2017.0,7/1/2017,6/30/2018,"$189,000.00 ",,,,Rapid Rehousing Services,City of San Diego,Local,,,,City of San Diego|2017,1400583.0,$0.13 ,$33.64 ,5619.0,Crisis Management
HHI-17-03,SDHC,PATH,rapid rehousing program,2018.0,7/1/2018,6/30/2019,"$239,000.00 ",1,,,Rapid Rehousing Services,City of San Diego,Local,,,,City of San Diego|2018,1416956.0,$0.17 ,$63.63 ,3756.0,Crisis Management
HHI-17-03,SDHC,PATH,rapid rehousing program,2019.0,7/1/2019,6/30/2020,"$245,791.00 ",,,,Rapid Rehousing Services,City of San Diego,Local,,,,City of San Diego|2019,1421675.0,$0.17 ,$48.37 ,5082.0,Crisis Management
HHI-17-03,SDHC,PATH,rapid rehousing program,2020.0,7/1/2020,6/30/2021,"$250,000.00 ",,,,Rapid Rehousing Services,City of San Diego,Local,,,,City of San Diego|2020,1421462.0,$0.18 ,$51.16 ,4887.0,Crisis Management
HHI-17-03,SDHC,PATH,rapid rehousing program,2021.0,7/1/2021,6/30/2022,"$250,000.00 ",,,,Rapid Rehousing Services,City of San Diego,Local,,,,City of San Diego|2021,1382000.0,$0.18 ,$99.72 ,2507.0,Crisis Management
,City of Chula Vista,SBCS CORPORATION,housing assistance,2017.0,10/23/2017,,"$14,142.74 ",,HOME,,,,,,,,,,,,,Prevention
,City of Chula Vista,SBCS CORPORATION,housing assistance,2017.0,10/23/2017,,"$12,931.10 ",,HOME,,,,,,,,,,,,,Prevention
,City of Chula Vista,SBCS CORPORATION,housing assistance,2017.0,10/23/2017,,"$10,285.61 ",,HOME,,,,,,,,,,,,,Prevention
1068,City of Chula Vista,SBCS CORPORATION,homelessness services,2017.0,11/7/2017,,$276.00 ,,CDBG,,,,,,,,,,,,,Crisis Management
1067,City of Chula Vista,INTERFAITH SHELTER NETWORK,housing assistance,2017.0,11/8/2017,,"$1,971.50 ",,CDBG,,,,,,,,,,,,,Crisis Management
1066,City of Chula Vista,SBCS CORPORATION,housing assistance,2017.0,11/22/2017,,"$1,835.85 ",,CDBG,,,,,,,,,,,,,Crisis Management
,City of Chula Vista,SBCS CORPORATION,housing assistance,2017.0,12/8/2017,,"$12,461.00 ",,HOME,,,,,,,,,,,,,Prevention
,City of Chula Vista,SBCS CORPORATION,housing assistance,2017.0,12/27/2017,,"$9,575.31 ",,HOME,,,,,,,,,,,,,Prevention
1067,City of Chula Vista,INTERFAITH SHELTER NETWORK,housing assistance,2018.0,1/23/2018,,"$2,351.52 ",,CDBG,,,,,,,,,,,,,Crisis Management
1066,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,1/25/2018,,"$2,385.63 ",,CDBG,,,,,,,,,,,,,Crisis Management
1068,City of Chula Vista,SBCS CORPORATION,homelessness services,2018.0,1/25/2018,,"$8,385.00 ",,CDBG,,,,,,,,,,,,,Crisis Management
1045,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,3/29/2018,,"$5,127.00 ",,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,3/29/2018,,"$44,219.26 ",,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,4/2/2018,,"$8,328.54 ",,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,4/2/2018,,"$6,427.86 ",,ESG,,,,,,,,,,,,,Diversion
1045,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,4/13/2018,,"$3,830.00 ",,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,4/13/2018,,"$4,715.02 ",,ESG,,,,,,,,,,,,,Diversion
1066,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,5/4/2018,,"$8,750.60 ",,CDBG,,,,,,,,,,,,,Crisis Management
1068,City of Chula Vista,SBCS CORPORATION,homelessness services,2018.0,5/4/2018,,"$16,825.00 ",,CDBG,,,,,,,,,,,,,Crisis Management
1045,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,5/17/2018,,"$3,583.00 ",,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,5/17/2018,,"$2,632.75 ",,ESG,,,,,,,,,,,,,Diversion
1067,City of Chula Vista,INTERFAITH SHELTER NETWORK,housing assistance,2018.0,5/21/2018,,"$4,218.84 ",,CDBG,,,,,,,,,,,,,Crisis Management
1045,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,6/18/2018,,"$5,043.00 ",,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,6/18/2018,,"$3,286.57 ",,ESG,,,,,,,,,,,,,Diversion
1067,City of Chula Vista,INTERFAITH SHELTER NETWORK,housing assistance,2018.0,6/19/2018,,"$2,458.14 ",,CDBG,,,,,,,,,,,,,Crisis Management
,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$7,335.40 ",,HOME,,,,,,,,,,,,,Prevention
,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$5,449.60 ",,HOME,,,,,,,,,,,,,Prevention
,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$4,125.60 ",,HOME,,,,,,,,,,,,,Prevention
,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$3,206.60 ",,HOME,,,,,,,,,,,,,Prevention
,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$3,206.60 ",,HOME,,,,,,,,,,,,,Prevention
,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$1,743.03 ",,HOME,,,,,,,,,,,,,Prevention
1045,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,6/30/2018,,"$1,677.00 ",,ESG,,,,,,,,,,,,,Diversion
1066,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$16,309.26 ",,CDBG,,,,,,,,,,,,,Crisis Management
1068,City of Chula Vista,SBCS CORPORATION,homelessness services,2018.0,6/30/2018,,"$14,064.00 ",,CDBG,,,,,,,,,,,,,Crisis Management
1083,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,6/30/2018,,"$8,645.00 ",,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,6/30/2018,,$966.00 ,,ESG,,,,,,,,,,,,,Diversion
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$2,610.05 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$4,107.36 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$3,206.40 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$8,248.30 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$7,184.28 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$9,329.00 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,6/30/2018,,"$11,546.21 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,11/6/2018,,"$11,351.06 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,11/6/2018,,"$10,160.22 ",,HOME,,,,,,,,,,,,,Prevention
1045,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,11/7/2018,,$888.00 ,,ESG,,,,,,,,,,,,,Diversion
1045,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,11/7/2018,,$888.00 ,,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,11/7/2018,,$966.00 ,,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,11/7/2018,,"$2,562.00 ",,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2018.0,11/7/2018,,"$5,178.00 ",,ESG,,,,,,,,,,,,,Diversion
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2018.0,11/7/2018,,"$11,346.00 ",,HOME,,,,,,,,,,,,,Prevention
1095,City of Chula Vista,INTERFAITH SHELTER NETWORK,housing assistance,2019.0,1/7/2019,,"$1,628.50 ",,CDBG,,,,,,,,,,,,,Crisis Management
1095,City of Chula Vista,INTERFAITH SHELTER NETWORK,housing assistance,2019.0,1/17/2019,,"$1,844.18 ",,CDBG,,,,,,,,,,,,,Crisis Management
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2019.0,2/14/2019,,"$2,397.00 ",,ESG,,,,,,,,,,,,,Diversion
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2019.0,2/14/2019,,"$2,657.00 ",,ESG,,,,,,,,,,,,,Diversion
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,3/14/2019,,"$12,761.74 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,3/14/2019,,"$20,868.56 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,3/14/2019,,"$17,930.50 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,3/14/2019,,"$17,681.21 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,3/14/2019,,"$18,030.42 ",,HOME,,,,,,,,,,,,,Prevention
1045,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2019.0,4/24/2019,,"$2,774.00 ",,ESG,,,,,,,,,,,,,Diversion
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,5/15/2019,,"$17,046.65 ",,HOME,,,,,,,,,,,,,Prevention
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,5/15/2019,,"$17,535.70 ",,HOME,,,,,,,,,,,,,Prevention
1084,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2019.0,6/11/2019,,"$3,183.00 ",,ESG,,,,,,,,,,,,,Diversion
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,6/25/2019,,"$19,640.18 ",,HOME,,,,,,,,,,,,,Prevention
16111-A2,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2019.0,6/25/2019,,"$27,441.65 ",,ESG,,,,,,,,,,,,,Diversion
1095,City of Chula Vista,INTERFAITH SHELTER NETWORK,housing assistance,2019.0,6/26/2019,,"$4,742.06 ",,CDBG,,,,,,,,,,,,,Crisis Management
16111-A2,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2019.0,6/26/2019,,"$6,888.37 ",,ESG,,,,,,,,,,,,,Diversion
1045,City of Chula Vista,SBCS CORPORATION,rapid rehousing program,2019.0,6/30/2019,,$242.00 ,,ESG,,,,,,,,,,,,,Diversion
17088,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,6/30/2019,,"$17,006.05 ",,HOME,,,,,,,,,,,,,Prevention
1094,City of Chula Vista,SBCS CORPORATION,housing assistance,2019.0,6/30/2019,,"$14,828.20 ",,CDBG,,,,,,,,,,,,,Crisis Management
